source,identifier,name,item_id,tag,code,correspondence_table
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス停名,0,BusStop,P11_001,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス区分,0,BusStop,P11_002,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名1,0,BusStop,P11_003_1,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名10,0,BusStop,P11_003_10,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名11,0,BusStop,P11_003_11,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名12,0,BusStop,P11_003_12,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名13,0,BusStop,P11_003_13,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名14,0,BusStop,P11_003_14,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名15,0,BusStop,P11_003_15,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名16,0,BusStop,P11_003_16,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名17,0,BusStop,P11_003_17,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名18,0,BusStop,P11_003_18,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名19,0,BusStop,P11_003_19,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名2,0,BusStop,P11_003_2,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名3,0,BusStop,P11_003_3,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名4,0,BusStop,P11_003_4,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名5,0,BusStop,P11_003_5,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名6,0,BusStop,P11_003_6,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名7,0,BusStop,P11_003_7,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名8,0,BusStop,P11_003_8,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_事業者名9,0,BusStop,P11_003_9,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統20,0,BusStop,P11_004_1,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統29,0,BusStop,P11_004_10,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統30,0,BusStop,P11_004_11,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統31,0,BusStop,P11_004_12,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統32,0,BusStop,P11_004_13,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統33,0,BusStop,P11_004_14,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統34,0,BusStop,P11_004_15,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統35,0,BusStop,P11_004_16,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統36,0,BusStop,P11_004_17,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統37,0,BusStop,P11_004_18,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統38,0,BusStop,P11_004_19,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統21,0,BusStop,P11_004_2,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統22,0,BusStop,P11_004_3,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統23,0,BusStop,P11_004_4,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統24,0,BusStop,P11_004_5,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統25,0,BusStop,P11_004_6,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統26,0,BusStop,P11_004_7,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統27,0,BusStop,P11_004_8,NA
http://nlftp.mlit.go.jp/ksj/gml/shape_property_table.xls,P11,バス路線情報_バス系統28,0,BusStop,P11_004_9,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,観光資源_ID,NA,NA,P12_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,観光資源名,NA,NA,P12_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,都道府県コード,NA,NA,P12_003,PrefCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,行政コード,NA,NA,P12_004,AdminAreaCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,種別名称,NA,NA,P12_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,所在地住所,NA,NA,P12_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P12-v2_2.html,P12,観光資源分類コード,NA,NA,P12_007,tourismResourceCategoryCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,管理都道府県・整備局,NA,NA,P13_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,管理市区町村,NA,NA,P13_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,公園名,NA,NA,P13_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,公園種別,NA,NA,P13_004,CityParkCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,所在地都道府県名,NA,NA,P13_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,所在地市区町村名,NA,NA,P13_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,供用開始年,NA,NA,P13_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,供用済面積,NA,NA,P13_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,都市計画決定,NA,NA,P13_009,P13_009
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P13.html,P13,備考,NA,NA,P13_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,都道府県名,NA,NA,P14_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,市区町村名,NA,NA,P14_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,所在地,NA,NA,P14_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,公共施設大分類,NA,NA,P14_004,PubFacMaclassCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,公共施設小分類,NA,NA,P14_005,PubFacMiclassCd_wf.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,福祉施設細分類,NA,NA,P14_006,WelfareFacMiclassCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,名称,NA,NA,P14_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,管理者,NA,NA,P14_008,PubFacAdminCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,定員,NA,NA,P14_009,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,原典資料名,NA,NA,P14_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P14.html,P14,主題属性取得資料名,NA,NA,P14_011,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,施設名称,NA,NA,P15_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,地方公共団体名,NA,NA,P15_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,施設種別,NA,NA,P15_003,FacilitiesClassificationCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,施設タイプ,NA,NA,P15_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,処理能力（t/日）,NA,NA,P15_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,屋内面積,NA,NA,P15_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,屋外面積,NA,NA,P15_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,全体容量,NA,NA,P15_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,処理能力（kL/日）,NA,NA,P15_009,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,計画最大汚水量,NA,NA,P15_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,処理物,NA,NA,P15_011,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,処理方式,NA,NA,P15_012,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,炉形式,NA,NA,P15_013,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,発電能力,NA,NA,P15_014,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,事業者名,NA,NA,P15_015,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,所在地,NA,NA,P15_016,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,産廃施設種別,NA,NA,P15_017,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,特別管理,NA,NA,P15_018,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目1,NA,NA,P15_019,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目2,NA,NA,P15_020,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目3,NA,NA,P15_021,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目4,NA,NA,P15_022,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目5,NA,NA,P15_023,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目6,NA,NA,P15_024,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目7,NA,NA,P15_025,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目8,NA,NA,P15_026,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目9,NA,NA,P15_027,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目10,NA,NA,P15_028,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目11,NA,NA,P15_029,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目12,NA,NA,P15_030,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目13,NA,NA,P15_031,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目14,NA,NA,P15_032,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P15.html,P15,取扱品目15,NA,NA,P15_033,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,名称,NA,NA,P16_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,主体コード,NA,NA,P16_002,ResearchInstitutionCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,都道府県コード,NA,NA,P16_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,所在地,NA,NA,P16_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,ID,NA,NA,P16_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典1,NA,NA,P16_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典2,NA,NA,P16_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典3,NA,NA,P16_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典4,NA,NA,P16_009,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典5,NA,NA,P16_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典6,NA,NA,P16_011,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典7,NA,NA,P16_012,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典8,NA,NA,P16_013,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,原典9,NA,NA,P16_014,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考1,NA,NA,P16_015,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考2,NA,NA,P16_016,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考3,NA,NA,P16_017,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考4,NA,NA,P16_018,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考5,NA,NA,P16_019,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考6,NA,NA,P16_020,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考7,NA,NA,P16_021,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考8,NA,NA,P16_022,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考9,NA,NA,P16_023,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考10,NA,NA,P16_024,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考11,NA,NA,P16_025,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P16.html,P16,備考12,NA,NA,P16_026,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,名称,NA,NA,P17_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,行政コード,NA,NA,P17_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,種別コード,NA,NA,P17_003,P17_003
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,所在地,NA,NA,P17_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,名称,NA,NA,P17_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲1,NA,NA,P17_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲2,NA,NA,P17_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲3,NA,NA,P17_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲4,NA,NA,P17_009,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲5,NA,NA,P17_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲6,NA,NA,P17_011,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲7,NA,NA,P17_012,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲8,NA,NA,P17_013,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲9,NA,NA,P17_014,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲10,NA,NA,P17_015,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲11,NA,NA,P17_016,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲12,NA,NA,P17_017,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲13,NA,NA,P17_018,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲14,NA,NA,P17_019,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲15,NA,NA,P17_020,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲16,NA,NA,P17_021,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲17,NA,NA,P17_022,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲18,NA,NA,P17_023,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲19,NA,NA,P17_024,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲20,NA,NA,P17_025,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲21,NA,NA,P17_026,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲22,NA,NA,P17_027,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲23,NA,NA,P17_028,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲24,NA,NA,P17_029,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P17.html,P17,管轄範囲25,NA,NA,P17_030,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,名称,NA,NA,P18_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,行政コード,NA,NA,P18_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,種別コード,NA,NA,P18_003,PoliceStationCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,所在地,NA,NA,P18_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,名称,NA,NA,P18_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲1,NA,NA,P18_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲2,NA,NA,P18_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲3,NA,NA,P18_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲4,NA,NA,P18_009,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲5,NA,NA,P18_010,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲6,NA,NA,P18_011,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲7,NA,NA,P18_012,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲8,NA,NA,P18_013,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲9,NA,NA,P18_014,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲10,NA,NA,P18_015,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲11,NA,NA,P18_016,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲12,NA,NA,P18_017,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲13,NA,NA,P18_018,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲14,NA,NA,P18_019,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲15,NA,NA,P18_020,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲16,NA,NA,P18_021,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲17,NA,NA,P18_022,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲18,NA,NA,P18_023,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲19,NA,NA,P18_024,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲20,NA,NA,P18_025,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲21,NA,NA,P18_026,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲22,NA,NA,P18_027,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲23,NA,NA,P18_028,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲24,NA,NA,P18_029,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P18.html,P18,管轄範囲25,NA,NA,P18_030,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,地域資源ID,NA,NA,P19_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,都道府県コード,NA,NA,P19_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,都道府県名,NA,NA,P19_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,類型コード,NA,NA,P19_004,NaturalsceneCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,類型名,NA,NA,P19_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,自然景観資源分類コード,NA,NA,P19_006,NaturalfeatureCd.html
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,自然景観資源分類名,NA,NA,P19_007,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P19.html,P19,名称,NA,NA,P19_008,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,行政区域,NA,NA,P20_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,名称,NA,NA,P20_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,住所,NA,NA,P20_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,施設の種類,NA,NA,P20_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,収容人数,NA,NA,P20_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P20.html,P20,施設規模,NA,NA,P20_006,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,事業主体,NA,NA,P21a-001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,事業名称,NA,NA,P21a-002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,種別,NA,NA,P21a-003,P21a-003
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,給水人口,NA,NA,P21a-004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,日最大給水量,NA,NA,P21a-005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,事業主体,NA,NA,P21b-001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,事業名称,NA,NA,P21b-002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,施設名称,NA,NA,P21b-003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P21.html,P21,日最大給水量,NA,NA,P21b-004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,行政区域,NA,NA,P22a_001,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,施設名称,NA,NA,P22a_002,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,所在地,NA,NA,P22a_003,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,市町村等団体名,NA,NA,P22a_004,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,事業区分名,NA,NA,P22a_005,NA
http://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P22.html,P22,事業名,NA,NA,P22a_006,NA
